GENEID,KD_1_1,KD_1_2,KD_2_1,KD_2_2,KD_2_3
H2bc24,0.39954823,-0.275181079,0.01733884,0.085082047,-0.745763801
H2bc26,-0.203302133,-0.130761663,-0.29656937,-0.377921496,-0.433419636
H2bc27,-0.338190543,0.071386316,-0.358647319,-0.39032426,-0.530541815
H2bc3,-0.438528773,0.029094127,-0.557600684,-0.378934245,-0.706362949
H2bc4,0.164918489,0.108968382,-0.058212524,-0.123848952,-0.007385375
H2bc6,0.160835906,0.166073102,-0.087409746,-0.079859605,0.114598784
H2bc7,-0.243445956,0.278847708,-0.220339885,-0.283784672,-0.167960797
H2bc8,0.1110438,0.53585896,-0.38169853,-0.102901045,-0.416561062
H3c1,-0.492496125,0.1699381,-0.55953975,-0.246446727,-0.584686431
H3c10,-0.199624116,0.357750738,-0.290119262,-0.177290273,0.14134255
H3c11,-0.093012667,-0.013353427,-0.40774563,-0.380454971,-0.47716004
H3c14,-0.037901376,0.053113725,-0.051412468,0.069826512,-0.127572538
H3c4,0.173594048,0.110811604,-0.378001469,-0.155965029,-0.080410882
H3c6,0.199634655,0.036662364,-0.403910432,-0.286066939,0.008899184
H3c7,-0.143394966,-0.090268626,-0.544464245,-0.53011185,-0.684641835
H3f3a,0.05033348,0.042652995,-0.082469042,-0.020581201,-0.132998009
H3f3b,0.000330116,0.161274672,-0.096124932,-0.101474413,-0.20400494
H4c1,-0.125457811,-0.063480126,-0.574302203,-0.529398169,-0.493857376
H4c11,-0.367958228,-0.162588298,-0.085509388,-0.246659909,-0.445414598
H4c12,-0.264216988,-0.294754856,-0.459768549,-0.604076329,-0.840187903
H4c14,-0.523346759,0.106380201,-0.237011789,-0.260135595,-0.628175833
H4c16,-0.161226851,-0.678642332,-0.312922489,-0.564627086,-0.361315462
H4c17,0.036204998,0.148446562,-0.163607493,-0.380015709,-0.508029543
H4c18,-0.069781917,0.122241598,-0.38560807,-0.390515608,-0.527677681
H4c2,-0.255830508,0.052446023,-0.475680184,-0.223801886,-0.598160857
H4c3,-0.086393671,-0.210765676,-0.403631563,-0.489686203,-0.927558412
H4c4,0.064815058,-0.26521853,-0.481208054,-0.664773061,-0.728416096
H4c6,-0.179157739,-0.71630468,-0.721813597,-0.409663518,-0.972444499
H4c8,-0.093210536,-0.196010224,-0.543433795,-0.46161245,-0.876692467
H4c9,-0.239631619,-0.082442761,-0.158038223,-0.211976357,-0.405329124
H60b,0.440909322,0.444488153,0.482330394,0.077002586,0.630542808
H6pd,-0.305963437,-0.389342623,-0.189278314,-0.11019851,-0.493991186
Habp4,-0.056960351,0.105173144,0.086396369,-0.208559527,-0.138053498
Hacd1,-0.271934313,0.11659669,-0.131407196,-0.218585581,-0.157992066
Hacd2,-0.222003792,0.07556667,-0.26014481,-0.112497564,-0.106933194
Hacd3,0.090499995,0.02538732,-0.142343293,-0.034610445,-0.295315958
Hacd4,-0.187040759,-0.425886581,-0.11081445,0.037258204,0.161017331
Hace1,0.097986706,0.038544336,0.058892561,0.099738663,0.146821275
Hacl1,0.064472015,-0.245030192,-0.071375611,-0.114193207,0.154019852
Hadh,-0.282343295,-0.075164902,-0.139561754,-0.208247174,-0.419612937
Hadha,-0.197358134,0.082094692,-0.081043278,-0.064321909,-0.195706668
Hadhb,0.10282434,0.253481264,-0.031192262,0.08413032,0.04288592
Hadhb-ps,0.004817441,-0.239903466,0.016380068,-0.24813784,-0.348589024
Hagh,0.095081736,-0.086399874,-0.225869098,-0.052610147,-0.180995972
Haghl,-0.048252716,-0.111051438,-0.236128219,-0.272941741,-0.383232853
Hap1,-0.243232514,0.191817378,-0.17437402,-0.068872382,-0.022785697
Hapln1,0.037696321,0.092824939,0.388932748,0.114518759,0.344516185
Hapln4,0.092206636,-0.28091884,0.136364799,0.136308098,-0.26565913
Hapstr1,0.057951045,0.305127765,0.080381593,0.155528887,0.110325183
Harbi1,-0.074330375,-0.442244997,-0.052907669,-0.293099877,-0.414591031
Hars1,0.011036576,0.210963327,-0.091536132,-0.142784192,-0.252160384
Hars2,-0.11009009,0.056448183,-0.178771033,-0.015534489,-0.147364411
Has1,-0.595855219,-0.273086295,0.177986697,-0.022025008,0.162523378
Has3,0.275839482,-0.143058647,-0.19685284,0.029394363,-0.241230408
Hat1,0.057535102,-0.128919377,0.060545696,0.063413265,-0.095602352
Haus1,0.083671482,-0.157055503,-0.047605493,-0.287499581,0.23640359
Haus2,0.264530582,0.113217959,0.014709047,0.132884743,-0.156919361
Haus3,0.204182136,-0.474676347,0.15309494,0.050384474,0.28341824
Haus4,-0.075018751,-0.449352654,-0.205223059,0.152030804,0.332550394
Haus6,0.166652127,0.027588422,0.076420486,0.108241121,0.088295686
Haus7,-0.180618827,0.05894226,-0.208621236,-0.002792024,-0.048250941
Haus8,-0.022310666,-0.166457794,-0.093461313,3.35E-05,0.04048235
Hax1,0.32989723,0.007676368,-0.05981774,-0.025916339,-0.188450494
Hbegf,0.100425547,-0.17348369,0.176768401,0.033169722,-0.082594768
Hbp1,0.018878091,0.11569964,0.069767576,0.067332369,0.256505612
Hbs1l,0.015901327,0.094055908,-0.060675828,0.030892018,-0.198734804
Hc,-0.061955735,-0.307490316,-0.16999222,-0.247469489,0.38694075
Hccs,0.269866284,0.137409494,0.023105292,0.172681054,0.257081272
Hcfc1,-0.215538976,-0.365445349,-0.097702898,0.034995083,0.022954751
Hcfc1r1,-0.155209647,0.260203549,0.143154828,-0.115841409,0.128352567
Hcfc2,0.121437597,0.153547517,-0.006854982,0.075018441,0.096497969
Hcls1,0.149833996,-0.490827309,-0.085132678,-0.099531379,0.412232762
Hcn1,0.004599422,-0.098438312,0.328368111,0.181727423,0.219862336
Hcn2,-0.004118189,-0.090236812,-0.16681883,-0.285556364,-0.256659419
Hcn3,-0.090813713,-0.135275482,-0.026108267,-0.035053618,-0.183597198
Hcn4,-0.732094675,0.029649144,-0.073005256,-0.061558051,-0.235299397
Hcrtr2,0.261921041,-0.078421698,0.159043952,0.238392978,0.297618773
Hdac1,0.058921324,0.132618998,0.07882706,0.070624757,-0.055439559
Hdac10,-0.271837818,-0.392445796,-0.241103244,-0.088096313,-0.17959246
Hdac11,-0.120501432,0.084375907,-0.117797411,-0.120095834,-0.302272004
Hdac2,0.100676109,0.04530948,-0.098908174,-0.121980615,-0.016594976
Hdac3,0.055602612,-0.107632685,-0.091950709,-0.102093212,-0.264828848
Hdac4,-0.320251288,0.060207651,-0.101220096,-0.044956213,-0.082986405
Hdac5,0.017474707,-0.153708921,0.060394566,-0.007280594,0.023508079
Hdac6,0.093907116,0.137150857,-0.009868084,0.017934205,-0.197190393
Hdac7,0.029298118,0.043457641,-0.055251306,0.271201583,0.400797079
Hdac8,-0.230487154,-0.030565508,-0.0517303,-0.168911783,-0.092209225
Hdac9,0.133439492,0.302948287,0.497914154,0.333715664,0.415109367
Hdc,0.233033552,-0.469822123,-0.139079485,-0.154660242,0.397057983
Hddc2,0.114190813,-0.295923123,-0.135987324,0.017939237,-0.068220303
Hddc3,-0.044372887,-0.045620593,-0.092621588,-0.010717374,-0.226346927
Hdgf,-0.108473742,-0.15096648,-0.009266218,0.007971251,0.035112797
Hdgfl2,-0.275417531,-0.101394788,-0.140660287,-0.257578891,-0.353394253
Hdgfl3,0.151705711,0.101913548,0.135956281,-0.02650082,0.104814267
Hdhd2,0.007743147,0.09911233,-0.048868091,-0.099683153,-0.126684537
Hdhd3,0.380584521,-0.56405866,0.260381092,-0.058580051,-0.35905878
Hdhd5,-0.072646225,-0.205582192,-0.18559911,0.003588728,-0.210155857
Hdlbp,-0.134003302,0.153364343,-0.01617866,-0.014826826,-0.047004308
Hdx,-0.023980546,0.13164463,0.294550501,0.132744431,0.585629775
Heatr1,0.091946672,0.06150766,0.042889108,0.16011394,0.167596193
Heatr3,0.239573015,0.237425541,0.007646829,0.101201909,-0.045437998
Heatr5a,-0.21487497,-0.171100112,-0.06436429,-0.121445176,0.028106957
Heatr5b,-0.113281414,0.048287046,-0.032130749,0.061087752,-0.10967921
Heatr6,-0.1195908,-0.116032472,-0.113864656,-0.054764787,-0.06113079
Hebp1,0.036338516,-0.291313126,-0.054464115,-0.143227345,-0.432607455
Hebp2,-0.083645309,-0.28445041,-0.051301203,0.095642071,0.074276026
Heca,-0.048774566,0.065449984,0.042999059,0.13073682,-0.035037574
Hectd1,-0.068186821,0.108325883,0.016625419,0.057050405,-0.08909412
Hectd2,0.294386718,0.055558273,0.400138738,0.311075846,0.476201821
Hectd3,-0.291449558,0.142225519,-0.236562059,-0.162332054,-0.249114418
Hectd4,-0.309823686,-0.211928306,-0.105422983,-0.051769917,-0.123842938
Hecw1,0.01213748,0.004826658,0.155966144,0.112089705,0.181248753
Hecw2,0.030073488,0.042562547,0.245658729,0.173554587,0.156718269
Heg1,-0.229899789,-0.069504292,-0.1307152,-0.175952439,-0.16433259
Helb,0.052303644,-0.392740319,0.157775725,-0.161682772,0.35259736
Hells,-0.059526606,-0.119425732,0.118165345,0.050260798,0.63673283
Helq,0.023042206,0.002674582,0.137059425,0.283251788,0.07786329
Helz,-0.109384944,-0.061389277,0.167173404,0.103209508,0.184037237
Helz2,-0.184470693,-0.200405795,-0.220318441,-0.095946122,0.042534214
Hemk1,0.162888799,-0.126457179,0.041942342,-0.148389543,-0.052876933
Hepacam,-0.355664839,-0.323254199,-0.275133333,-0.22692601,-0.391222135
Hepacam2,-0.315860105,-0.328683973,0.026044676,-0.08353459,0.172973207
Heph,-0.189564362,-0.468689659,-0.184832455,-0.229789715,0.383006369
Herc1,-0.061791172,0.093193548,0.091893735,0.156999185,0.09096928
Herc2,-0.11466337,-0.057200745,-0.052102541,0.011834671,-0.159756744
Herc3,-0.239305381,-0.092453921,-0.073474192,-0.03794216,-0.155026794
Herc4,0.197730894,0.026437023,0.103126773,0.182238234,0.218218491
Herc6,0.29240622,-0.253470729,0.24321035,0.031960883,0.081230471
Herpud1,-0.231564062,0.294927921,0.063121396,0.057727665,-0.004672529
Herpud2,0.021936472,-0.174685488,0.106623775,0.088214596,0.16544018
Hes1,0.100593185,0.203498873,0.094261966,-0.076246634,0.163316394
Hes6,-0.115092728,0.128221278,0.010015627,-0.129393518,-0.237853664
Hexa,-0.13110905,-0.14622061,-0.176567372,-0.298478357,-0.269735456
Hexb,-0.448494649,-0.035161499,0.027398021,-0.112984528,-0.08824086
Hexd,-0.034250365,0.142092086,-0.004685486,0.14196656,0.063096143
Hexim1,-0.174923634,0.092199047,-0.040417271,-0.255914697,-0.196764094
Hexim2,-0.263511172,-0.207438844,-0.169268081,-0.127522127,-0.390076393
Hey1,-0.256550275,-0.269613138,-0.275098039,-0.136396507,-0.093872428
Hey2,-0.096832653,-0.318231117,0.188223783,-0.106101905,0.158700275
Hfe,-0.015540226,-0.652495586,-0.255717782,-0.245723556,-0.120393407
Hfm1,0.261510426,0.004534153,0.301697804,0.040282392,0.516545592
Hgf,-0.107903351,-0.374452137,-0.009503215,-0.150937216,-0.10281503
Hgh1,0.027542138,-0.219776967,-0.331341258,-0.283899448,-0.105711824
Hgs,-0.153216947,-0.101540353,0.004513315,-0.021295386,-0.018418287
Hgsnat,-0.116211553,0.024015763,-0.179105723,-0.157710058,-0.311608659
Hhat,0.144033606,-0.251757549,-0.078178975,-0.173944488,0.548481931
Hhip,-0.206086928,-0.249335008,-0.014690714,-0.324903365,-0.038483707
Hhipl1,0.113794114,-0.25027543,0.032593718,-0.218530128,0.164336185
Hibadh,0.058616811,-0.006351608,-0.091502808,-0.075866298,-0.156471958
Hibch,0.088804473,0.432231926,0.080592981,0.052033493,0.077403507
Hic1,0.030512719,0.334413942,-0.066681209,0.166915511,-0.097829053
Hic2,-0.329714951,0.158841748,-0.212806125,0.023662581,-0.288303175
Hid1,-0.492605324,-0.007643527,-0.185332092,-0.027921003,-0.241081664
Hif1a,0.088235756,0.053435697,0.065382624,0.010183352,0.123613736
Hif1an,-0.307560072,-0.140849274,-0.181482608,-0.074003126,-0.158435862
Hif3a,-0.486076198,0.150560375,0.15441944,-0.171166564,0.121800806
Higd1a,-0.128013178,0.123187391,-0.231785062,-0.028436547,-0.206585092
Higd2a,-0.163071397,0.151869813,-0.253393742,-0.206587743,-0.425046584
Hikeshi,0.02382153,0.236016266,0.020192017,0.073348613,0.018645574
Hilpda,0.217994873,-0.155891175,0.035144116,-0.176250764,-0.529815699
Hinfp,-0.112968844,-0.059881365,-0.029503179,0.047135659,-0.097123592
Hint1,0.094786256,0.104985324,-0.25345528,-0.225337215,-0.397729628
Hint2,-0.143080948,-0.158711141,-0.16546502,-0.282000662,-0.606462101
Hint3,0.258277932,0.071528846,0.311248715,0.277613013,0.052082853
Hip1,-0.197698313,-0.192347476,0.057164255,-0.090563235,-0.011295371
Hip1r,-0.167123697,-0.066742463,-0.114143813,-0.219231038,-0.235809404
Hipk1,-0.018924908,0.111641861,0.093186855,0.156305184,-0.00965695
Hipk2,-0.163070278,0.014974008,0.068232434,-0.001687946,0.192162256
Hipk3,0.054779966,-0.115493525,0.027216123,0.082638237,-0.022915949
Hipk4,-0.081597276,0.031725683,0.100914136,0.041412734,0.368621856
Hira,-0.146633682,-0.057832623,-0.063271249,-0.017993621,-0.174308294
Hirip3,0.121570044,-0.088607686,-0.092069624,-0.109854186,0.254265205
Hivep1,0.017256991,0.070538261,0.103416723,0.207361941,0.211744919
Hivep2,-0.112423623,0.062324354,0.121421705,0.234429139,0.077891384
Hivep3,-0.018545324,-0.276365323,0.114432132,0.176203125,0.342538033
Hjurp,-0.222221301,-0.451900634,-0.203511135,-0.084614037,-0.111598521
Hk1,-0.263592647,-0.116029276,-0.200915858,-0.180765719,-0.215271199
Hk2,-0.189863417,-0.658109097,-0.090612512,-0.273531935,-0.252498669
Hlcs,-0.199293352,-0.237897284,-0.078319881,-0.00486137,0.061608593
Hlf,0.105517653,-0.308043765,0.183145036,0.11658126,0.358629848
Hltf,0.103420079,-0.019211969,0.137670019,0.075628389,0.068255865
Hmbox1,-0.025795885,-0.021164916,0.19192207,0.122252535,0.117403256
Hmbs,0.058996416,-0.162807514,-0.150075508,-0.341745386,-0.247888617
Hmces,0.343634549,0.166344928,0.066551518,0.18165553,-0.073833237
Hmcn1,-0.080627121,-0.230191072,0.123817919,0.010091986,0.458660959
Hmcn2,0.234972031,-0.656660326,-0.108020717,-0.315767488,0.17187234
Hmg20a,-0.101019605,0.109575083,0.017598103,0.020306792,-0.079278103
Hmg20b,-0.049514705,0.115195057,-0.052554742,-0.141116011,0.007145654
Hmga1,0.080672908,0.100831624,0.305123063,0.073246329,0.260520186
Hmga2,-0.0209656,-0.06791098,0.113467222,-0.258133207,0.232663749
Hmgb1,0.234233713,0.064066058,0.041463041,-0.067078592,0.103779408
Hmgb2,-0.72627977,-0.026107797,-0.121851454,-0.301523371,-0.140872126
Hmgb3,0.022715639,0.065068054,-0.061067486,-0.362674347,-0.173329225
Hmgcl,0.052733861,0.398477021,-0.090595062,-0.12541558,-0.412000335
Hmgcll1,0.127516844,-0.200202596,0.067652949,0.127462862,0.20166502
Hmgcr,-0.091867303,0.171632248,-0.164913349,-0.013202214,-0.124665624
Hmgcs1,-0.001815239,-0.024335835,-0.272643752,-0.186806025,-0.190553159
Hmgn1,-0.201287705,-0.098407564,-0.199564921,-0.192857862,-0.191393891
Hmgn2,0.139434251,0.070259573,-0.099189711,-0.054300713,0.02951772
Hmgn3,0.18487914,0.257384717,0.019328013,0.075589594,0.060382274
Hmgn5,-0.192037526,0.088099532,0.404734083,-0.082024987,0.275926062
Hmgxb3,-0.070164599,-0.105586228,-0.12462136,-0.020621702,-0.027443945
Hmgxb4,-0.251053544,-0.017799371,-0.064198213,-0.129528765,-0.031399068
Hmmr,0.021190129,-0.326780385,-0.019433678,-0.15123414,0.403863787
Hmox1,0.099973339,-0.094028931,-0.204326503,-0.17044622,-0.385647022
Hmox2,-0.026768671,0.014272711,-0.155986996,-0.221697407,-0.218848673
Hnmt,0.224936055,0.207765029,-0.063523905,0.066910201,0.182543841
Hnrnpa0,-0.373493268,-0.019445134,-0.061530223,0.127805045,-0.201141039
Hnrnpa1,0.104355012,0.13178795,-0.038289847,0.023139745,-0.063651377
Hnrnpa2b1,-0.011887833,0.116356073,0.120835623,0.130568458,0.238721634
Hnrnpa3,0.000181057,0.071128027,0.180796606,0.156730298,0.091536224
Hnrnpab,-0.158173344,-0.208254848,-0.203968311,-0.261776769,-0.235161829
Hnrnpc,0.217487768,0.144644343,0.041767406,0.036383488,0.087411091
Hnrnpd,-0.214938834,-0.097008622,0.094323986,0.092564384,0.141430214
Hnrnpdl,0.108477979,0.265639938,0.149937356,0.08119316,0.194488395
Hnrnpf,-0.037631218,-0.034290704,-0.094212597,-0.030558435,-0.100473985
Hnrnph1,0.058361578,0.207639537,0.090771186,0.098935819,0.184758154
Hnrnph2,0.073797494,0.15555542,0.030661332,0.015317842,0.051680447
Hnrnph3,-0.008220572,-0.013705885,0.012636446,-0.014137877,0.317296596
Hnrnpk,0.047609606,0.121331499,-0.085776655,0.057912217,-0.098411138
Hnrnpl,-0.02341114,0.127307555,0.005154286,0.013596428,0.065839575
Hnrnpll,0.057379525,0.308371648,0.164714101,0.147930678,0.158764464
Hnrnpm,-0.15144683,-0.026951053,0.119037777,-0.13203991,0.141717568
Hnrnpr,0.104356709,0.185376147,0.129631449,0.153801835,0.208806443
Hnrnpu,0.063920385,0.136699999,0.1214542,0.120353885,0.146426763
Hnrnpul1,-0.271722667,-0.143830762,0.096137914,0.148908266,0.036367003
Hnrnpul2,-0.203439738,0.123020611,0.050375599,-0.004566478,-0.040799303
Homer1,0.344653837,0.290012487,0.248593426,0.256469622,0.283913964
Homer2,0.030880909,0.164567158,0.035348287,0.130226902,0.138306172
Homer3,-0.087096227,-0.186514511,-0.084399354,-0.335087198,-0.410210065
Homez,0.013268059,-0.04943786,0.090674604,-0.101582002,-0.390569249
Hook1,0.322201452,0.307005303,0.358889528,0.339744656,0.509812443
Hook2,-0.457514887,-0.386201034,-0.25552056,-0.231357407,-0.279488622
Hook3,0.128544918,0.145594294,0.284496929,0.210382485,0.293155653
Hopx,0.125176266,0.492188754,0.033699823,0.046315454,-0.299059799
Hp1bp3,-0.01211261,0.048041423,-0.002034812,-0.061338782,0.071803049
Hpca,-0.192744792,-0.182467072,-0.45945246,-0.276191017,-0.490845185
Hpcal1,-0.079573083,0.162591009,-0.131649699,-0.002256747,0.11085269
Hpcal4,-0.056522849,0.128966617,-0.273148457,0.036418876,-0.255664088
Hpf1,0.145858903,0.04075763,0.138552746,0.012812754,0.30299932
Hpgd,-0.157743449,-0.297161977,0.172982668,-0.255778157,0.061173761
Hpgds,-0.077465618,-0.486000184,0.023009507,-0.081741086,0.403585411
Hprt1,0.297346786,0.389344882,0.051250609,0.1879861,-0.026950975
Hps1,-0.350100169,-0.124592404,0.075218311,-0.116065065,-0.483246002
Hps3,0.089694401,-0.051153506,-0.081322103,0.07567825,0.067778902
Hps4,-0.042224431,-0.249824266,-0.095982803,0.064154913,-0.338576318
Hps5,-0.202156498,-0.351445287,-0.225081365,-0.090801585,0.099109895
Hps6,-0.039194212,0.017218263,-0.075563318,-0.039926383,0.00242787
Hpse,-0.114632422,0.067980418,0.085211277,-0.152294494,0.766210958
Hpse2,0.141234036,-0.037597364,-0.114599545,-0.096226499,0.509590423
Hr,0.208148269,-0.506209208,0.047102394,-0.0763082,-0.037738163
Hras,-0.099746307,-0.008347822,-0.277587081,-0.434164695,-0.692611946
Hrh1,-0.286625908,0.019422172,-0.160379719,-0.209825109,0.046343035
Hrh2,0.251299356,-0.020318571,0.049650564,-0.067748025,0.172156163
Hrh3,-0.512321349,-0.294169873,-0.157383273,-0.187806773,-0.269782851
Hrk,-0.018798179,0.109301316,-0.257693494,-0.070734446,-0.171759679
Hs1bp3,-0.134422974,-0.126732256,0.087363519,0.073816398,0.176501297
Hs2st1,0.077271823,-0.140711171,-0.038253815,-0.001256946,-0.136039563
Hs3st1,-0.316040386,-0.212271284,0.177272863,-0.053804751,-0.02873519
Hs3st2,0.46545859,-0.122844126,0.047256549,0.075523755,0.138796943
Hs3st3b1,-0.061520317,-0.504022743,-0.371558036,-0.362153268,-0.35831328
Hs3st4,-0.466914262,-0.15638117,-0.229202389,-0.325921406,-0.619263751
Hs3st5,-0.28635425,-0.25701655,0.051466737,-0.243057505,-0.011184392
Hs6st1,-0.014946392,0.060883724,0.071312877,-0.068821685,-0.050869394
Hs6st2,0.361206313,0.341288961,0.149085386,0.195069774,0.154773184
Hs6st3,-0.05282615,0.07007124,0.086781565,0.231285019,0.174790091
Hsbp1,0.060772299,0.074854507,-0.165380095,-0.146204805,-0.196903985
Hscb,0.21780921,-0.466464186,-0.070720823,-0.145984145,-0.054484276
Hsd11b1,0.100104337,0.379120069,-0.048131068,0.328813025,-0.264553946
Hsd17b10,0.06630271,0.145362964,-0.261251971,-0.254618151,-0.529801925
Hsd17b11,-0.279685898,0.080494496,-0.119390115,-0.034921758,-0.184096832
Hsd17b12,0.108845166,0.243410848,0.076441228,0.056660083,-0.020345176
Hsd17b4,0.033798931,-0.12940529,0.013914917,-0.105135168,-0.195077259
Hsd17b7,0.097539606,0.234794159,-0.058827495,0.161478555,-0.045129864
Hsd17b8,-0.223466503,0.181259586,-0.060584952,-0.216649642,0.068483111
Hsd3b2,-0.122070012,-0.476099373,0.23169709,-0.315531716,0.242775987
Hsd3b3,-0.3088928,-0.353026517,-0.307409692,-0.025659084,0.458295335
Hsd3b7,-0.173481412,0.019699827,-0.059423826,0.033645429,-0.020055058
Hsdl1,-0.058915475,0.030234551,-0.150447709,-0.167262627,-0.382389019
Hsdl2,-0.20692698,0.167616427,-0.164828041,-0.079067919,0.019875736
Hsf1,0.035892503,-0.25444581,0.05355449,-0.102383193,0.049356239
Hsf2,0.049509808,0.014661437,0.13605505,0.172529822,0.149633047
Hsf5,-0.396347515,-0.075701937,0.044697964,0.00497083,0.314962768
Hsp90aa1,0.232129265,0.223367206,0.141504256,0.063814629,0.037940117
Hsp90ab1,-0.164316421,0.121774576,-0.062495566,-0.092691203,-0.126713704
Hsp90b1,0.063816199,0.18547071,0.208522351,0.103726241,0.164162516
Hspa12a,-0.073231355,0.135834109,-0.016108607,0.063248765,-0.062078154
Hspa13,0.190861432,0.096499249,0.043410473,0.087971435,0.04918043
Hspa14,0.127630582,0.035131013,-0.01372432,0.141638209,-0.016363904
